cdTopic,Subject,Title,"District 01 Estimate","District 01 MOE","District 02 Estimate","District 02 MOE","District 03 Estimate","District 03 MOE","District 04 Estimate","District 04 MOE","District 05 Estimate","District 05 MOE","District 06 Estimate","District 06 MOE","District 07 Estimate","District 07 MOE","District 08 Estimate","District 08 MOE","District 09 Estimate","District 09 MOE","District 10 Estimate","District 10 MOE","District 11 Estimate","District 11 MOE","District 12 Estimate","District 12 MOE","District 13 Estimate","District 13 MOE","District 14 Estimate","District 14 MOE","District 15 Estimate","District 15 MOE","District 16 Estimate","District 16 MOE","District 17 Estimate","District 17 MOE","District 18 Estimate","District 18 MOE"
Socioeconomic,"Income and Benefits (In 2019 inflation-adjusted dollars)","$200,000 or more",40146,"(+/- 2656 )",10257,"(+/- 1692 )",23956,"(+/- 2587 )",43092,"(+/- 2250 )",32329,"(+/- 2431 )",44633,"(+/- 2697 )",18820,"(+/- 1706 )",10457,"(+/- 1661 )",9870,"(+/- 1403 )",18806,"(+/- 2020 )",17278,"(+/- 1895 )",10158,"(+/- 1308 )",8789,"(+/- 1047 )",15812,"(+/- 1711 )",7554,"(+/- 1103 )",12088,"(+/- 1540 )",28253,"(+/- 2176 )",19376,"(+/- 1858 )"
Socioeconomic,"Income and Benefits (In 2019 inflation-adjusted dollars)","Median household income (dollars)",93474,"(+/- 2754 )",46248,"(+/- 2853 )",49897,"(+/- 2206 )",91030,"(+/- 1824 )",71880,"(+/- 2639 )",85665,"(+/- 3096 )",69105,"(+/- 2682 )",56149,"(+/- 1872 )",62078,"(+/- 1506 )",67155,"(+/- 2196 )",68811,"(+/- 2074 )",55203,"(+/- 1963 )",56618,"(+/- 1503 )",59165,"(+/- 2101 )",53741,"(+/- 1481 )",54627,"(+/- 1485 )",70857,"(+/- 2012 )",58743,"(+/- 1432 )"
Socioeconomic,"Income and Benefits (In 2019 inflation-adjusted dollars)","Mean household income (dollars)",120759,"(+/- 3774 )",67062,"(+/- 3080 )",79389,"(+/- 4564 )",123786,"(+/- 2939 )",106017,"(+/- 3067 )",125773,"(+/- 4053 )",89627,"(+/- 2315 )",72782,"(+/- 2063 )",77914,"(+/- 1835 )",86736,"(+/- 2411 )",88356,"(+/- 2770 )",72187,"(+/- 1656 )",72243,"(+/- 1820 )",78913,"(+/- 2098 )",67574,"(+/- 1696 )",72516,"(+/- 1719 )",98594,"(+/- 2904 )",81907,"(+/- 2758 )"
Socioeconomic,"Health Insurance Coverage","Civilian noninstitutionalized population",705975,"(+/- 5317 )",716648,"(+/- 19313 )",734451,"(+/- 16794 )",717211,"(+/- 6964 )",711458,"(+/- 11437 )",729385,"(+/- 5571 )",722576,"(+/- 6980 )",684520,"(+/- 7729 )",679602,"(+/- 7778 )",729249,"(+/- 6637 )",727017,"(+/- 6109 )",687161,"(+/- 5729 )",681050,"(+/- 7611 )",668335,"(+/- 4761 )",648895,"(+/- 7320 )",663092,"(+/- 4832 )",701835,"(+/- 9317 )",684676,"(+/- 9027 )"
Socioeconomic,"Health Insurance Coverage","With health insurance coverage",678759,"(+/- 6824 )",645272,"(+/- 17253 )",687382,"(+/- 16305 )",690934,"(+/- 8049 )",674073,"(+/- 11199 )",694174,"(+/- 6305 )",684514,"(+/- 8053 )",641582,"(+/- 7947 )",642217,"(+/- 9320 )",690407,"(+/- 7063 )",659346,"(+/- 8816 )",632218,"(+/- 7378 )",632434,"(+/- 7848 )",637904,"(+/- 5348 )",612319,"(+/- 7956 )",628917,"(+/- 5515 )",679450,"(+/- 9568 )",654786,"(+/- 8437 )"
Socioeconomic,"Health Insurance Coverage","With private health insurance",579357,"(+/- 8680 )",350416,"(+/- 13042 )",457850,"(+/- 13403 )",595796,"(+/- 9357 )",512087,"(+/- 11381 )",560920,"(+/- 12021 )",518683,"(+/- 10702 )",456526,"(+/- 9825 )",500166,"(+/- 9193 )",541912,"(+/- 9218 )",526360,"(+/- 9677 )",491471,"(+/- 9135 )",477378,"(+/- 8517 )",485306,"(+/- 8694 )",468570,"(+/- 7938 )",462209,"(+/- 8024 )",558756,"(+/- 9161 )",508130,"(+/- 8953 )"
Socioeconomic,"Health Insurance Coverage","With public coverage",208339,"(+/- 6649 )",370426,"(+/- 14755 )",309568,"(+/- 13788 )",199957,"(+/- 6920 )",258273,"(+/- 11632 )",229832,"(+/- 8806 )",265285,"(+/- 8588 )",297999,"(+/- 9806 )",256184,"(+/- 8207 )",258435,"(+/- 9233 )",240653,"(+/- 8146 )",256969,"(+/- 6851 )",280489,"(+/- 7622 )",274754,"(+/- 7333 )",262508,"(+/- 7288 )",279748,"(+/- 8238 )",233179,"(+/- 7736 )",249290,"(+/- 7986 )"
Socioeconomic,"Health Insurance Coverage","No health insurance coverage",27216,"(+/- 4119 )",71376,"(+/- 9039 )",47069,"(+/- 6848 )",26277,"(+/- 5134 )",37385,"(+/- 4320 )",35211,"(+/- 4887 )",38062,"(+/- 5414 )",42938,"(+/- 4759 )",37385,"(+/- 4473 )",38842,"(+/- 4514 )",67671,"(+/- 6736 )",54943,"(+/- 4561 )",48616,"(+/- 4840 )",30431,"(+/- 2881 )",36576,"(+/- 4140 )",34175,"(+/- 3552 )",22385,"(+/- 2597 )",29890,"(+/- 3856 )"
Socioeconomic,"Health Insurance Coverage","Civilian noninstitutionalized population under 19 years",153525,"(+/- 2741 )",187811,"(+/- 10258 )",144792,"(+/- 8919 )",163864,"(+/- 3587 )",171961,"(+/- 6409 )",181089,"(+/- 3172 )",166591,"(+/- 3207 )",146672,"(+/- 3394 )",145426,"(+/- 3636 )",171416,"(+/- 3887 )",178782,"(+/- 3441 )",151045,"(+/- 2792 )",150713,"(+/- 3757 )",134627,"(+/- 2383 )",132729,"(+/- 3368 )",144009,"(+/- 2811 )",146095,"(+/- 4973 )",132359,"(+/- 4426 )"
Socioeconomic,"Health Insurance Coverage","No health insurance coverage",2829,"(+/- 1334 )",9082,"(+/- 2921 )",6755,"(+/- 3227 )",3978,"(+/- 2133 )",3696,"(+/- 1228 )",6447,"(+/- 2444 )",3973,"(+/- 1693 )",5153,"(+/- 1807 )",8103,"(+/- 2091 )",6821,"(+/- 2116 )",21775,"(+/- 3668 )",15185,"(+/- 2241 )",11738,"(+/- 2754 )",2999,"(+/- 968 )",8675,"(+/- 2035 )",5147,"(+/- 1280 )",2539,"(+/- 1177 )",3012,"(+/- 1311 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","All families",3.8,"(+/- 0.7 )",21.7,"(+/- 2.6 )",15.0,"(+/- 2.0 )",4.3,"(+/- 0.9 )",8.6,"(+/- 1.3 )",5.7,"(+/- 1.0 )",6.8,"(+/- 1.0 )",11.1,"(+/- 1.3 )",6.7,"(+/- 0.9 )",6.5,"(+/- 1.1 )",6.5,"(+/- 1.2 )",7.9,"(+/- 0.8 )",8.1,"(+/- 0.9 )",8.0,"(+/- 1.1 )",7.7,"(+/- 0.8 )",9.5,"(+/- 1.1 )",4.6,"(+/- 0.8 )",9.1,"(+/- 1.3 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 18 years",6.6,"(+/- 1.6 )",30.6,"(+/- 3.8 )",24.6,"(+/- 3.8 )",6.7,"(+/- 1.9 )",13.9,"(+/- 2.2 )",9.6,"(+/- 1.8 )",12.0,"(+/- 2.1 )",20.4,"(+/- 2.8 )",11.6,"(+/- 1.8 )",11.8,"(+/- 2.1 )",11.1,"(+/- 2.4 )",13.1,"(+/- 1.7 )",15.4,"(+/- 2.0 )",15.5,"(+/- 2.5 )",14.1,"(+/- 1.8 )",16.5,"(+/- 2.2 )",9.0,"(+/- 1.6 )",16.6,"(+/- 3.0 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 5 years only",5.6,"(+/- 4.4 )",29.9,"(+/- 10.0 )",14.8,"(+/- 6.8 )",4.2,"(+/- 2.7 )",7.4,"(+/- 5.0 )",7.3,"(+/- 3.8 )",12.5,"(+/- 5.2 )",20.6,"(+/- 6.7 )",12.6,"(+/- 5.9 )",8.3,"(+/- 4.2 )",8.8,"(+/- 4.4 )",14.9,"(+/- 4.6 )",20.5,"(+/- 5.4 )",17.8,"(+/- 5.2 )",16.9,"(+/- 4.9 )",17.2,"(+/- 5.6 )",11.4,"(+/- 4.0 )",15.5,"(+/- 6.4 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Married couple families",1.7,"(+/- 0.5 )",13.7,"(+/- 3.3 )",4.2,"(+/- 1.4 )",2.0,"(+/- 0.6 )",3.7,"(+/- 0.9 )",2.3,"(+/- 0.9 )",3.2,"(+/- 0.7 )",4.7,"(+/- 1.1 )",2.9,"(+/- 0.7 )",2.3,"(+/- 0.6 )",2.9,"(+/- 0.7 )",3.5,"(+/- 0.6 )",2.8,"(+/- 0.5 )",3.1,"(+/- 0.6 )",3.9,"(+/- 0.6 )",3.7,"(+/- 0.7 )",2.0,"(+/- 0.5 )",3.8,"(+/- 0.9 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 18 years",2.1,"(+/- 0.9 )",18.4,"(+/- 4.6 )",3.9,"(+/- 2.3 )",2.1,"(+/- 1.2 )",4.6,"(+/- 1.7 )",3.2,"(+/- 1.6 )",3.9,"(+/- 1.5 )",7.7,"(+/- 2.5 )",3.1,"(+/- 1.3 )",2.6,"(+/- 1.0 )",4.5,"(+/- 1.5 )",4.0,"(+/- 1.1 )",4.3,"(+/- 1.2 )",4.2,"(+/- 1.4 )",5.6,"(+/- 1.4 )",5.4,"(+/- 1.7 )",3.1,"(+/- 1.1 )",5.6,"(+/- 2.0 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 5 years only",0.3,"(+/- 0.6 )",24.4,"(+/- 12.8 )",0.9,"(+/- 1.3 )",1.0,"(+/- 1.5 )",3.4,"(+/- 5.5 )",0.9,"(+/- 0.7 )",4.7,"(+/- 3.8 )",2.7,"(+/- 2.5 )",3.9,"(+/- 3.8 )",1.6,"(+/- 2.5 )",4.3,"(+/- 2.4 )",5.8,"(+/- 4.1 )",3.6,"(+/- 2.5 )",3.6,"(+/- 2.6 )",2.9,"(+/- 2.0 )",5.9,"(+/- 4.2 )",4.0,"(+/- 3.3 )",4.3,"(+/- 2.8 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Families with female householder, no spouse present",15.6,"(+/- 4.1 )",32.9,"(+/- 4.3 )",28.3,"(+/- 4.3 )",16.9,"(+/- 4.1 )",22.7,"(+/- 3.7 )",20.5,"(+/- 4.4 )",20.7,"(+/- 3.9 )",28.8,"(+/- 4.6 )",22.8,"(+/- 4.0 )",25.1,"(+/- 4.7 )",23.4,"(+/- 6.0 )",24.3,"(+/- 3.0 )",29.4,"(+/- 4.5 )",26.7,"(+/- 4.2 )",25.3,"(+/- 4.0 )",31.5,"(+/- 4.2 )",15.6,"(+/- 4.0 )",26.4,"(+/- 4.9 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 18 years",23.5,"(+/- 7.2 )",43.9,"(+/- 6.4 )",38.8,"(+/- 6.0 )",23.4,"(+/- 6.8 )",34.5,"(+/- 5.5 )",27.7,"(+/- 6.0 )",30.4,"(+/- 6.0 )",39.0,"(+/- 6.0 )",33.4,"(+/- 5.5 )",37.9,"(+/- 6.4 )",35.7,"(+/- 9.6 )",34.9,"(+/- 4.8 )",41.2,"(+/- 6.7 )",42.2,"(+/- 6.8 )",37.6,"(+/- 5.5 )",41.2,"(+/- 5.7 )",25.8,"(+/- 6.9 )",39.7,"(+/- 7.5 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 5 years only",28.2,"(+/- 19.9 )",35.0,"(+/- 16.1 )",31.3,"(+/- 15.5 )",23.0,"(+/- 15.6 )",20.7,"(+/- 13.3 )",40.0,"(+/- 18.1 )",31.2,"(+/- 13.8 )",49.2,"(+/- 18.3 )",41.0,"(+/- 15.8 )",42.3,"(+/- 16.8 )",35.3,"(+/- 24.2 )",41.9,"(+/- 12.0 )",52.5,"(+/- 13.6 )",48.4,"(+/- 13.0 )",47.0,"(+/- 11.1 )",44.3,"(+/- 16.6 )",44.6,"(+/- 16.5 )",41.6,"(+/- 17.0 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","All people",5.3,"(+/- 0.7 )",25.4,"(+/- 2.4 )",21.8,"(+/- 1.7 )",6.4,"(+/- 0.8 )",11.4,"(+/- 1.3 )",8.5,"(+/- 1.1 )",10.0,"(+/- 1.0 )",14.6,"(+/- 1.2 )",9.8,"(+/- 0.8 )",9.9,"(+/- 1.0 )",10.1,"(+/- 1.2 )",12.7,"(+/- 0.9 )",11.0,"(+/- 0.9 )",12.0,"(+/- 1.0 )",12.3,"(+/- 0.7 )",13.5,"(+/- 1.2 )",7.7,"(+/- 0.8 )",14.1,"(+/- 1.2 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Under 18 years",7.0,"(+/- 1.6 )",35.2,"(+/- 4.4 )",28.6,"(+/- 5.0 )",7.5,"(+/- 2.3 )",16.2,"(+/- 2.9 )",11.9,"(+/- 2.3 )",15.0,"(+/- 2.6 )",23.4,"(+/- 3.4 )",13.8,"(+/- 2.6 )",15.1,"(+/- 2.5 )",14.0,"(+/- 3.0 )",15.6,"(+/- 2.1 )",16.9,"(+/- 2.5 )",16.9,"(+/- 2.5 )",16.7,"(+/- 1.9 )",19.5,"(+/- 3.0 )",10.1,"(+/- 1.7 )",20.0,"(+/- 3.8 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Related children of the householder under 18 years",6.7,"(+/- 1.6 )",35.1,"(+/- 4.4 )",28.4,"(+/- 5.1 )",7.5,"(+/- 2.3 )",16.2,"(+/- 2.9 )",11.8,"(+/- 2.3 )",15.0,"(+/- 2.6 )",23.1,"(+/- 3.4 )",13.3,"(+/- 2.7 )",14.7,"(+/- 2.6 )",13.9,"(+/- 3.0 )",15.0,"(+/- 2.1 )",16.5,"(+/- 2.4 )",16.1,"(+/- 2.4 )",16.2,"(+/- 1.9 )",19.1,"(+/- 3.0 )",9.5,"(+/- 1.7 )",19.6,"(+/- 3.7 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Related children of the householder under 5 years",5.3,"(+/- 1.7 )",32.3,"(+/- 6.5 )",22.0,"(+/- 5.2 )",6.2,"(+/- 2.5 )",15.9,"(+/- 4.0 )",13.7,"(+/- 3.8 )",16.1,"(+/- 4.0 )",25.1,"(+/- 5.0 )",15.5,"(+/- 3.9 )",12.8,"(+/- 3.1 )",15.5,"(+/- 4.0 )",18.2,"(+/- 3.5 )",18.8,"(+/- 2.8 )",18.2,"(+/- 3.2 )",19.3,"(+/- 3.4 )",22.7,"(+/- 5.2 )",10.9,"(+/- 2.6 )",21.5,"(+/- 5.4 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Related children of the householder 5 to 17 years",7.1,"(+/- 1.8 )",36.2,"(+/- 4.7 )",31.3,"(+/- 5.9 )",7.9,"(+/- 2.5 )",16.3,"(+/- 2.9 )",11.2,"(+/- 2.4 )",14.6,"(+/- 2.9 )",22.5,"(+/- 3.8 )",12.5,"(+/- 2.6 )",15.5,"(+/- 2.9 )",13.3,"(+/- 3.2 )",13.9,"(+/- 2.2 )",15.8,"(+/- 2.8 )",15.4,"(+/- 2.6 )",15.1,"(+/- 1.9 )",17.8,"(+/- 3.1 )",9.0,"(+/- 1.9 )",18.8,"(+/- 3.8 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","18 years and over",4.8,"(+/- 0.6 )",22.2,"(+/- 2.1 )",20.3,"(+/- 1.5 )",6.1,"(+/- 0.7 )",10.0,"(+/- 1.0 )",7.5,"(+/- 0.9 )",8.7,"(+/- 0.9 )",12.4,"(+/- 0.9 )",8.8,"(+/- 0.7 )",8.5,"(+/- 0.8 )",8.9,"(+/- 0.9 )",12.0,"(+/- 0.8 )",9.5,"(+/- 0.7 )",10.8,"(+/- 0.8 )",11.3,"(+/- 0.7 )",12.0,"(+/- 0.9 )",7.1,"(+/- 0.7 )",12.8,"(+/- 0.9 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","65 years and over",4.5,"(+/- 1.0 )",20.0,"(+/- 2.9 )",18.8,"(+/- 2.4 )",5.7,"(+/- 0.9 )",7.9,"(+/- 1.2 )",5.9,"(+/- 1.5 )",7.7,"(+/- 1.3 )",7.5,"(+/- 1.3 )",6.5,"(+/- 1.0 )",7.8,"(+/- 1.3 )",7.2,"(+/- 1.3 )",7.3,"(+/- 0.9 )",7.1,"(+/- 1.0 )",8.2,"(+/- 1.2 )",8.6,"(+/- 1.0 )",8.0,"(+/- 1.0 )",7.1,"(+/- 1.3 )",8.2,"(+/- 1.2 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","People in families",3.8,"(+/- 0.7 )",23.4,"(+/- 3.0 )",16.4,"(+/- 2.3 )",4.4,"(+/- 0.9 )",9.4,"(+/- 1.5 )",6.2,"(+/- 1.1 )",7.9,"(+/- 1.1 )",12.3,"(+/- 1.3 )",6.8,"(+/- 0.9 )",7.4,"(+/- 1.2 )",7.7,"(+/- 1.4 )",8.5,"(+/- 0.9 )",8.6,"(+/- 1.0 )",8.3,"(+/- 1.1 )",8.3,"(+/- 0.8 )",10.4,"(+/- 1.4 )",4.9,"(+/- 0.8 )",10.1,"(+/- 1.6 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Unrelated individuals 15 years and over",13.0,"(+/- 1.6 )",33.7,"(+/- 3.2 )",31.8,"(+/- 2.1 )",16.3,"(+/- 2.2 )",20.8,"(+/- 2.1 )",19.5,"(+/- 2.5 )",20.0,"(+/- 2.1 )",23.8,"(+/- 1.9 )",22.1,"(+/- 2.1 )",19.2,"(+/- 1.8 )",21.8,"(+/- 2.4 )",27.7,"(+/- 1.7 )",21.2,"(+/- 1.7 )",24.4,"(+/- 2.1 )",26.2,"(+/- 1.8 )",24.9,"(+/- 1.8 )",17.0,"(+/- 1.6 )",22.8,"(+/- 1.7 )"
Education,"School Enrollment","Population 3 years and over enrolled in school",161151,"(+/- 4624 )",178344,"(+/- 9626 )",188150,"(+/- 8971 )",167275,"(+/- 5127 )",183111,"(+/- 6833 )",191570,"(+/- 4592 )",173109,"(+/- 5406 )",152729,"(+/- 4923 )",144954,"(+/- 4715 )",170434,"(+/- 4716 )",163059,"(+/- 4825 )",165741,"(+/- 4364 )",141766,"(+/- 3805 )",134116,"(+/- 3742 )",131992,"(+/- 4368 )",146327,"(+/- 3660 )",142719,"(+/- 5447 )",159922,"(+/- 6597 )"
Education,"School Enrollment","Nursery school, preschool",11118,"(+/- 1485 )",11863,"(+/- 3035 )",12707,"(+/- 2934 )",12661,"(+/- 1497 )",12114,"(+/- 1984 )",13702,"(+/- 1814 )",8223,"(+/- 1325 )",9173,"(+/- 1605 )",7493,"(+/- 1264 )",12487,"(+/- 1929 )",9929,"(+/- 1842 )",6577,"(+/- 791 )",7133,"(+/- 961 )",10407,"(+/- 1504 )",7260,"(+/- 1050 )",9342,"(+/- 1295 )",10908,"(+/- 1401 )",9281,"(+/- 1991 )"
Education,"School Enrollment",Kindergarten,7209,"(+/- 1172 )",8635,"(+/- 2092 )",7472,"(+/- 1911 )",7601,"(+/- 1236 )",8707,"(+/- 1530 )",8289,"(+/- 1437 )",9222,"(+/- 1765 )",7471,"(+/- 1469 )",6582,"(+/- 1055 )",7071,"(+/- 1196 )",8127,"(+/- 1306 )",6085,"(+/- 942 )",6330,"(+/- 1014 )",7367,"(+/- 1294 )",6537,"(+/- 1087 )",7070,"(+/- 1101 )",8481,"(+/- 1524 )",7287,"(+/- 1523 )"
Education,"School Enrollment","Elementary school (grades 1-8)",65784,"(+/- 2326 )",79010,"(+/- 5604 )",59421,"(+/- 6150 )",68845,"(+/- 3125 )",72931,"(+/- 4547 )",79089,"(+/- 2900 )",69713,"(+/- 2779 )",61684,"(+/- 2570 )",61235,"(+/- 2718 )",71243,"(+/- 3066 )",73929,"(+/- 2931 )",63019,"(+/- 2042 )",65388,"(+/- 2193 )",55780,"(+/- 2150 )",54695,"(+/- 2380 )",58341,"(+/- 2154 )",61086,"(+/- 3202 )",50951,"(+/- 3060 )"
Education,"School Enrollment","High school (grades 9-12)",38558,"(+/- 1855 )",37609,"(+/- 3238 )",25214,"(+/- 3161 )",37784,"(+/- 2164 )",35781,"(+/- 2375 )",41776,"(+/- 2188 )",37583,"(+/- 2002 )",34268,"(+/- 2531 )",33791,"(+/- 1999 )",36223,"(+/- 2549 )",37769,"(+/- 2339 )",29582,"(+/- 1643 )",33771,"(+/- 2101 )",29854,"(+/- 1689 )",30901,"(+/- 2045 )",32314,"(+/- 1926 )",32764,"(+/- 2589 )",28530,"(+/- 3163 )"
Education,"School Enrollment","College or graduate school",38482,"(+/- 3499 )",41227,"(+/- 3778 )",83336,"(+/- 5532 )",40384,"(+/- 3694 )",53578,"(+/- 3674 )",48714,"(+/- 3773 )",48368,"(+/- 4310 )",40133,"(+/- 4053 )",35853,"(+/- 2677 )",43410,"(+/- 3583 )",33305,"(+/- 2741 )",60478,"(+/- 3262 )",29144,"(+/- 2553 )",30708,"(+/- 2470 )",32599,"(+/- 2984 )",39260,"(+/- 3026 )",29480,"(+/- 2680 )",63873,"(+/- 4154 )"
Education,"Educational Attainment","Population 25 years and over",513375,"(+/- 3616 )",489578,"(+/- 11066 )",517347,"(+/- 10713 )",518644,"(+/- 4354 )",490625,"(+/- 6742 )",495820,"(+/- 3782 )",507566,"(+/- 4421 )",500010,"(+/- 5009 )",503669,"(+/- 4552 )",520990,"(+/- 4872 )",504501,"(+/- 4290 )",479498,"(+/- 3891 )",498802,"(+/- 4733 )",497954,"(+/- 2963 )",489551,"(+/- 5003 )",478760,"(+/- 2771 )",524090,"(+/- 6799 )",497256,"(+/- 6845 )"
Education,"Educational Attainment","Less than 9th grade",9942,"(+/- 2226 )",37376,"(+/- 4038 )",12920,"(+/- 2305 )",10194,"(+/- 2021 )",12083,"(+/- 2561 )",18893,"(+/- 2820 )",17400,"(+/- 2830 )",13211,"(+/- 1944 )",16749,"(+/- 1747 )",16059,"(+/- 2805 )",28400,"(+/- 3416 )",14914,"(+/- 1532 )",16510,"(+/- 2320 )",9180,"(+/- 1428 )",12338,"(+/- 1453 )",12078,"(+/- 1390 )",7491,"(+/- 1242 )",8037,"(+/- 1481 )"
Education,"Educational Attainment","9th to 12th grade, no diploma",20655,"(+/- 2579 )",55457,"(+/- 5730 )",36667,"(+/- 4272 )",17133,"(+/- 2062 )",26231,"(+/- 3529 )",23724,"(+/- 2978 )",30280,"(+/- 2933 )",29900,"(+/- 3385 )",37154,"(+/- 3385 )",31616,"(+/- 2904 )",36303,"(+/- 3247 )",34470,"(+/- 2373 )",36348,"(+/- 2734 )",27945,"(+/- 2794 )",29588,"(+/- 2632 )",28611,"(+/- 2583 )",16645,"(+/- 2210 )",19330,"(+/- 2648 )"
Education,"Educational Attainment","High school graduate (includes equivalency)",137159,"(+/- 5656 )",177966,"(+/- 9133 )",142622,"(+/- 7717 )",123349,"(+/- 5222 )",148071,"(+/- 6960 )",120949,"(+/- 6153 )",176650,"(+/- 5698 )",193814,"(+/- 6622 )",218449,"(+/- 6015 )",174813,"(+/- 6400 )",181279,"(+/- 6014 )",204499,"(+/- 4951 )",226427,"(+/- 5314 )",189354,"(+/- 5366 )",228390,"(+/- 5077 )",184810,"(+/- 4793 )",137082,"(+/- 5386 )",137363,"(+/- 4842 )"
Education,"Educational Attainment","Some college, no degree",83740,"(+/- 4577 )",76375,"(+/- 5982 )",88211,"(+/- 6746 )",74473,"(+/- 4277 )",78391,"(+/- 4377 )",66351,"(+/- 4403 )",84004,"(+/- 4670 )",94930,"(+/- 5068 )",78916,"(+/- 3711 )",79244,"(+/- 4440 )",75836,"(+/- 4526 )",71298,"(+/- 3119 )",73478,"(+/- 4336 )",82775,"(+/- 4646 )",72014,"(+/- 3601 )",71052,"(+/- 3601 )",84758,"(+/- 5131 )",84216,"(+/- 3864 )"
Education,"Educational Attainment","Associate's degree",43282,"(+/- 3275 )",31735,"(+/- 3624 )",26881,"(+/- 3863 )",41820,"(+/- 3130 )",33567,"(+/- 2857 )",34577,"(+/- 2805 )",46550,"(+/- 3741 )",46552,"(+/- 3300 )",45087,"(+/- 3076 )",51378,"(+/- 3517 )",41058,"(+/- 2787 )",40320,"(+/- 2641 )",43270,"(+/- 2685 )",51708,"(+/- 2935 )",46165,"(+/- 2388 )",46903,"(+/- 2562 )",55270,"(+/- 3628 )",49571,"(+/- 3687 )"
Education,"Educational Attainment","Bachelor's degree",129861,"(+/- 5587 )",72914,"(+/- 5475 )",110329,"(+/- 5451 )",145207,"(+/- 5113 )",110717,"(+/- 4829 )",137424,"(+/- 4997 )",95784,"(+/- 4627 )",75074,"(+/- 4610 )",68538,"(+/- 3677 )",106116,"(+/- 4662 )",92669,"(+/- 4663 )",67395,"(+/- 3398 )",62650,"(+/- 3231 )",89405,"(+/- 3989 )",64366,"(+/- 3482 )",86106,"(+/- 3675 )",134447,"(+/- 5978 )",112625,"(+/- 5179 )"
Education,"Educational Attainment","Graduate or professional degree",88736,"(+/- 4562 )",37755,"(+/- 3678 )",99717,"(+/- 4453 )",106468,"(+/- 4397 )",81565,"(+/- 4092 )",93902,"(+/- 4740 )",56898,"(+/- 3758 )",46529,"(+/- 3245 )",38776,"(+/- 2643 )",61764,"(+/- 4392 )",48956,"(+/- 3528 )",46602,"(+/- 3033 )",40119,"(+/- 2867 )",47587,"(+/- 3096 )",36690,"(+/- 2653 )",49200,"(+/- 2876 )",88397,"(+/- 5483 )",86114,"(+/- 4483 )"
Education,"Educational Attainment","Percent high school graduate or higher",94.0,"(+/- 0.7 )",81.0,"(+/- 1.2 )",90.4,"(+/- 1.0 )",94.7,"(+/- 0.6 )",92.2,"(+/- 1.0 )",91.4,"(+/- 0.7 )",90.6,"(+/- 0.8 )",91.4,"(+/- 0.8 )",89.3,"(+/- 0.8 )",90.8,"(+/- 0.8 )",87.2,"(+/- 0.8 )",89.7,"(+/- 0.6 )",89.4,"(+/- 0.6 )",92.5,"(+/- 0.6 )",91.4,"(+/- 0.5 )",91.5,"(+/- 0.6 )",95.4,"(+/- 0.5 )",94.5,"(+/- 0.6 )"
Education,"Educational Attainment","Percent bachelor's degree or higher",42.6,"(+/- 1.2 )",22.6,"(+/- 1.3 )",40.6,"(+/- 1.2 )",48.5,"(+/- 1.2 )",39.2,"(+/- 1.2 )",46.7,"(+/- 1.4 )",30.1,"(+/- 1.0 )",24.3,"(+/- 1.2 )",21.3,"(+/- 0.9 )",32.2,"(+/- 1.2 )",28.1,"(+/- 1.0 )",23.8,"(+/- 0.8 )",20.6,"(+/- 0.9 )",27.5,"(+/- 0.9 )",20.6,"(+/- 0.8 )",28.3,"(+/- 1.0 )",42.5,"(+/- 1.3 )",40.0,"(+/- 1.2 )"

"Source: 2019 American Community Survey 1-Year Estimates"
"Estimates in the People, Workers, Housing, Socioeconomic, and Education tabs are from the American Community Survey (ACS). The ACS is an annual household survey developed by the U.S. Census Bureau to replace the long form of the decennial census program. Each year, the ACS samples about 3.5 million household addresses to produce nearly 11 billion estimates covering demographic, social, economic, and housing characteristics."
