cdTopic,Subject,Title,"District 01 Estimate","District 01 MOE","District 02 Estimate","District 02 MOE","District 03 Estimate","District 03 MOE","District 04 Estimate","District 04 MOE","District 05 Estimate","District 05 MOE","District 06 Estimate","District 06 MOE","District 07 Estimate","District 07 MOE","District 08 Estimate","District 08 MOE","District 09 Estimate","District 09 MOE","District 10 Estimate","District 10 MOE","District 11 Estimate","District 11 MOE","District 12 Estimate","District 12 MOE","District 13 Estimate","District 13 MOE","District 14 Estimate","District 14 MOE","District 15 Estimate","District 15 MOE","District 16 Estimate","District 16 MOE","District 17 Estimate","District 17 MOE","District 18 Estimate","District 18 MOE","District 19 Estimate","District 19 MOE","District 20 Estimate","District 20 MOE","District 21 Estimate","District 21 MOE","District 22 Estimate","District 22 MOE","District 23 Estimate","District 23 MOE","District 24 Estimate","District 24 MOE","District 25 Estimate","District 25 MOE","District 26 Estimate","District 26 MOE","District 27 Estimate","District 27 MOE"
Housing,"Housing Occupancy","Rental vacancy rate",12.7,"(+/- 2.0 )",7.9,"(+/- 2.0 )",10.3,"(+/- 1.8 )",9.5,"(+/- 2.4 )",6.8,"(+/- 1.5 )",6.2,"(+/- 1.7 )",7.2,"(+/- 1.9 )",14.0,"(+/- 2.4 )",8.7,"(+/- 2.2 )",19.2,"(+/- 3.0 )",6.6,"(+/- 2.7 )",8.6,"(+/- 2.1 )",9.6,"(+/- 1.7 )",8.1,"(+/- 1.5 )",7.0,"(+/- 1.6 )",19.0,"(+/- 2.6 )",8.7,"(+/- 2.3 )",9.3,"(+/- 2.7 )",11.2,"(+/- 2.2 )",4.7,"(+/- 1.1 )",5.9,"(+/- 1.6 )",8.4,"(+/- 1.7 )",7.5,"(+/- 1.7 )",6.0,"(+/- 1.4 )",2.5,"(+/- 0.9 )",6.3,"(+/- 1.7 )",6.3,"(+/- 1.4 )"
Housing,"Housing Tenure","Occupied housing units",293683,"(+/- 5174 )",274771,"(+/- 5695 )",279725,"(+/- 5252 )",317700,"(+/- 6113 )",281508,"(+/- 6450 )",310974,"(+/- 5003 )",301756,"(+/- 6038 )",299585,"(+/- 5472 )",293726,"(+/- 7289 )",262196,"(+/- 7420 )",340680,"(+/- 7049 )",315056,"(+/- 5842 )",297213,"(+/- 4865 )",309771,"(+/- 5417 )",279096,"(+/- 6214 )",332027,"(+/- 7116 )",310259,"(+/- 6403 )",304300,"(+/- 6745 )",321480,"(+/- 6270 )",260511,"(+/- 7030 )",304170,"(+/- 5761 )",309545,"(+/- 6579 )",277260,"(+/- 6865 )",254252,"(+/- 5942 )",252220,"(+/- 5894 )",235037,"(+/- 5882 )",287331,"(+/- 5593 )"
Housing,"Housing Tenure",Owner-occupied,197188,"(+/- 5045 )",202828,"(+/- 5860 )",179691,"(+/- 4086 )",223199,"(+/- 5203 )",143948,"(+/- 5232 )",228714,"(+/- 5724 )",177138,"(+/- 5577 )",232212,"(+/- 6071 )",190931,"(+/- 6725 )",156849,"(+/- 5555 )",273352,"(+/- 6617 )",235961,"(+/- 5826 )",199920,"(+/- 4937 )",165978,"(+/- 4670 )",178747,"(+/- 5970 )",251096,"(+/- 5898 )",245428,"(+/- 5652 )",232324,"(+/- 7096 )",242384,"(+/- 5761 )",142748,"(+/- 5690 )",219640,"(+/- 5393 )",201928,"(+/- 5424 )",181073,"(+/- 5641 )",114637,"(+/- 4202 )",141768,"(+/- 5251 )",148169,"(+/- 5193 )",129668,"(+/- 4706 )"
Housing,"Housing Tenure",Renter-occupied,96495,"(+/- 4420 )",71943,"(+/- 4758 )",100034,"(+/- 5243 )",94501,"(+/- 5483 )",137560,"(+/- 6015 )",82260,"(+/- 4641 )",124618,"(+/- 6212 )",67373,"(+/- 4172 )",102795,"(+/- 6089 )",105347,"(+/- 6408 )",67328,"(+/- 5222 )",79095,"(+/- 4720 )",97293,"(+/- 4278 )",143793,"(+/- 4662 )",100349,"(+/- 4985 )",80931,"(+/- 5535 )",64831,"(+/- 4183 )",71976,"(+/- 6199 )",79096,"(+/- 4416 )",117763,"(+/- 5977 )",84530,"(+/- 4645 )",107617,"(+/- 5526 )",96187,"(+/- 5241 )",139615,"(+/- 5782 )",110452,"(+/- 5070 )",86868,"(+/- 5325 )",157663,"(+/- 5933 )"
Housing,"Housing Tenure","Average household size of owner-occupied unit",2.64,"(+/- 0.06 )",2.52,"(+/- 0.06 )",2.75,"(+/- 0.05 )",2.70,"(+/- 0.05 )",2.54,"(+/- 0.09 )",2.47,"(+/- 0.05 )",2.70,"(+/- 0.06 )",2.57,"(+/- 0.05 )",3.04,"(+/- 0.08 )",3.11,"(+/- 0.09 )",2.27,"(+/- 0.05 )",2.57,"(+/- 0.05 )",2.44,"(+/- 0.05 )",2.77,"(+/- 0.07 )",2.87,"(+/- 0.08 )",2.55,"(+/- 0.06 )",2.48,"(+/- 0.06 )",2.58,"(+/- 0.06 )",2.48,"(+/- 0.05 )",2.99,"(+/- 0.10 )",2.48,"(+/- 0.06 )",2.42,"(+/- 0.05 )",2.74,"(+/- 0.07 )",3.21,"(+/- 0.10 )",3.15,"(+/- 0.09 )",3.28,"(+/- 0.09 )",2.81,"(+/- 0.09 )"
Housing,"Housing Tenure","Average household size of renter-occupied unit",2.54,"(+/- 0.09 )",2.29,"(+/- 0.11 )",2.29,"(+/- 0.08 )",2.29,"(+/- 0.08 )",2.48,"(+/- 0.08 )",2.59,"(+/- 0.12 )",2.53,"(+/- 0.09 )",2.61,"(+/- 0.14 )",3.34,"(+/- 0.14 )",2.99,"(+/- 0.11 )",2.59,"(+/- 0.14 )",2.48,"(+/- 0.12 )",2.32,"(+/- 0.10 )",2.49,"(+/- 0.07 )",2.75,"(+/- 0.13 )",2.75,"(+/- 0.14 )",2.73,"(+/- 0.16 )",2.63,"(+/- 0.13 )",2.78,"(+/- 0.13 )",3.05,"(+/- 0.11 )",2.79,"(+/- 0.12 )",2.43,"(+/- 0.11 )",2.73,"(+/- 0.13 )",2.67,"(+/- 0.10 )",3.09,"(+/- 0.10 )",3.23,"(+/- 0.11 )",2.38,"(+/- 0.07 )"
Housing,"Year Householder Moved into Unit","Occupied housing units",293683,"(+/- 5174 )",274771,"(+/- 5695 )",279725,"(+/- 5252 )",317700,"(+/- 6113 )",281508,"(+/- 6450 )",310974,"(+/- 5003 )",301756,"(+/- 6038 )",299585,"(+/- 5472 )",293726,"(+/- 7289 )",262196,"(+/- 7420 )",340680,"(+/- 7049 )",315056,"(+/- 5842 )",297213,"(+/- 4865 )",309771,"(+/- 5417 )",279096,"(+/- 6214 )",332027,"(+/- 7116 )",310259,"(+/- 6403 )",304300,"(+/- 6745 )",321480,"(+/- 6270 )",260511,"(+/- 7030 )",304170,"(+/- 5761 )",309545,"(+/- 6579 )",277260,"(+/- 6865 )",254252,"(+/- 5942 )",252220,"(+/- 5894 )",235037,"(+/- 5882 )",287331,"(+/- 5593 )"
Housing,"Year Householder Moved into Unit","Moved in 2017 or later",93696,"(+/- 5164 )",72643,"(+/- 4651 )",89351,"(+/- 5361 )",113709,"(+/- 5515 )",104602,"(+/- 5294 )",85171,"(+/- 4694 )",114324,"(+/- 5376 )",83719,"(+/- 5163 )",100578,"(+/- 6420 )",88687,"(+/- 6272 )",92023,"(+/- 6107 )",88532,"(+/- 5200 )",92716,"(+/- 4012 )",120196,"(+/- 5699 )",96462,"(+/- 5430 )",102685,"(+/- 5460 )",84956,"(+/- 5124 )",81831,"(+/- 5284 )",91655,"(+/- 4098 )",80137,"(+/- 4894 )",89489,"(+/- 5068 )",100074,"(+/- 4977 )",88880,"(+/- 5185 )",79998,"(+/- 5027 )",76371,"(+/- 4397 )",64434,"(+/- 4863 )",94624,"(+/- 5046 )"
Housing,"Year Householder Moved into Unit","Moved in 2015 to 2016",41378,"(+/- 4145 )",34907,"(+/- 2650 )",33824,"(+/- 2960 )",42939,"(+/- 3657 )",38577,"(+/- 3718 )",46415,"(+/- 3324 )",41799,"(+/- 3427 )",39959,"(+/- 3341 )",46912,"(+/- 4856 )",38780,"(+/- 4926 )",47138,"(+/- 4543 )",46429,"(+/- 3965 )",43235,"(+/- 3518 )",45459,"(+/- 3132 )",34412,"(+/- 3246 )",50286,"(+/- 3997 )",43615,"(+/- 3768 )",44428,"(+/- 3759 )",49542,"(+/- 3802 )",35876,"(+/- 4117 )",43289,"(+/- 3391 )",44940,"(+/- 3711 )",42517,"(+/- 3801 )",37253,"(+/- 3921 )",31426,"(+/- 3198 )",32764,"(+/- 3471 )",42699,"(+/- 4190 )"
Housing,"Year Householder Moved into Unit","Moved in 2014 to 2014",40556,"(+/- 3238 )",41113,"(+/- 3605 )",42390,"(+/- 3413 )",49416,"(+/- 4152 )",35405,"(+/- 3127 )",54670,"(+/- 3522 )",42249,"(+/- 3611 )",48015,"(+/- 3528 )",52909,"(+/- 4874 )",49601,"(+/- 4578 )",67780,"(+/- 4660 )",57372,"(+/- 3555 )",50348,"(+/- 3438 )",43528,"(+/- 3502 )",42499,"(+/- 3957 )",61009,"(+/- 4254 )",56044,"(+/- 4118 )",58574,"(+/- 4758 )",65565,"(+/- 5247 )",44667,"(+/- 3620 )",58134,"(+/- 3668 )",48316,"(+/- 4082 )",44194,"(+/- 3907 )",39711,"(+/- 3323 )",44460,"(+/- 3974 )",40398,"(+/- 3753 )",45712,"(+/- 4211 )"
Housing,"Year Householder Moved into Unit","Moved in 2000 to 2009",57255,"(+/- 4010 )",64038,"(+/- 3878 )",57477,"(+/- 3704 )",59755,"(+/- 4256 )",48695,"(+/- 4235 )",66996,"(+/- 4092 )",50625,"(+/- 3421 )",63529,"(+/- 4411 )",57740,"(+/- 4483 )",43445,"(+/- 3839 )",84879,"(+/- 5248 )",67926,"(+/- 4234 )",48496,"(+/- 2981 )",47522,"(+/- 3433 )",55209,"(+/- 3736 )",66850,"(+/- 4368 )",73857,"(+/- 4656 )",68227,"(+/- 3658 )",71222,"(+/- 4639 )",54487,"(+/- 4605 )",65618,"(+/- 3938 )",60353,"(+/- 4393 )",51628,"(+/- 3707 )",45717,"(+/- 4208 )",52813,"(+/- 3430 )",50215,"(+/- 3692 )",49874,"(+/- 3826 )"
Housing,"Year Householder Moved into Unit","Moved in 1990 to 1999",30717,"(+/- 2471 )",36095,"(+/- 2873 )",31020,"(+/- 2690 )",30764,"(+/- 2837 )",27413,"(+/- 2752 )",36062,"(+/- 2907 )",30114,"(+/- 2353 )",36714,"(+/- 3445 )",20067,"(+/- 2292 )",23621,"(+/- 2426 )",32124,"(+/- 2915 )",35622,"(+/- 2547 )",33041,"(+/- 2620 )",27663,"(+/- 2665 )",28632,"(+/- 2744 )",32517,"(+/- 2456 )",31799,"(+/- 2976 )",34239,"(+/- 3117 )",28932,"(+/- 2512 )",25338,"(+/- 3155 )",32177,"(+/- 2924 )",33526,"(+/- 3116 )",34852,"(+/- 3028 )",26745,"(+/- 2923 )",32557,"(+/- 3474 )",29655,"(+/- 2738 )",26328,"(+/- 2574 )"
Housing,"Year Householder Moved into Unit","Moved in 1989 and earlier",30081,"(+/- 2500 )",25975,"(+/- 2236 )",25663,"(+/- 2836 )",21117,"(+/- 2147 )",26816,"(+/- 2164 )",21660,"(+/- 1987 )",22645,"(+/- 2503 )",27649,"(+/- 2738 )",15520,"(+/- 2203 )",18062,"(+/- 2221 )",16736,"(+/- 2226 )",19175,"(+/- 2108 )",29377,"(+/- 2492 )",25403,"(+/- 2319 )",21882,"(+/- 2542 )",18680,"(+/- 2260 )",19988,"(+/- 2140 )",17001,"(+/- 2187 )",14564,"(+/- 1770 )",20006,"(+/- 2387 )",15463,"(+/- 1915 )",22336,"(+/- 2189 )",15189,"(+/- 1644 )",24828,"(+/- 2468 )",14593,"(+/- 2052 )",17571,"(+/- 2062 )",28094,"(+/- 2572 )"
Housing,Value,"Owner-occupied units",197188,"(+/- 5045 )",202828,"(+/- 5860 )",179691,"(+/- 4086 )",223199,"(+/- 5203 )",143948,"(+/- 5232 )",228714,"(+/- 5724 )",177138,"(+/- 5577 )",232212,"(+/- 6071 )",190931,"(+/- 6725 )",156849,"(+/- 5555 )",273352,"(+/- 6617 )",235961,"(+/- 5826 )",199920,"(+/- 4937 )",165978,"(+/- 4670 )",178747,"(+/- 5970 )",251096,"(+/- 5898 )",245428,"(+/- 5652 )",232324,"(+/- 7096 )",242384,"(+/- 5761 )",142748,"(+/- 5690 )",219640,"(+/- 5393 )",201928,"(+/- 5424 )",181073,"(+/- 5641 )",114637,"(+/- 4202 )",141768,"(+/- 5251 )",148169,"(+/- 5193 )",129668,"(+/- 4706 )"
Housing,Value,"Less than $50,000",10721,"(+/- 1493 )",21318,"(+/- 2544 )",12012,"(+/- 2084 )",4554,"(+/- 1084 )",17077,"(+/- 2337 )",12856,"(+/- 1499 )",3590,"(+/- 729 )",13402,"(+/- 2171 )",18128,"(+/- 2577 )",7383,"(+/- 1436 )",26445,"(+/- 2680 )",19992,"(+/- 1922 )",17953,"(+/- 2157 )",5804,"(+/- 1367 )",15784,"(+/- 1667 )",14519,"(+/- 1580 )",23050,"(+/- 2170 )",11279,"(+/- 1807 )",9244,"(+/- 1525 )",6475,"(+/- 1297 )",7799,"(+/- 1451 )",6306,"(+/- 1091 )",7022,"(+/- 1792 )",3922,"(+/- 1021 )",5411,"(+/- 1390 )",2952,"(+/- 857 )",2010,"(+/- 812 )"
Housing,Value,"$50,000 to $99,999",21517,"(+/- 2252 )",36051,"(+/- 3160 )",26516,"(+/- 3046 )",9601,"(+/- 1274 )",27361,"(+/- 2446 )",19527,"(+/- 2664 )",5843,"(+/- 1435 )",17153,"(+/- 2477 )",15202,"(+/- 1758 )",8908,"(+/- 1898 )",31100,"(+/- 2835 )",26493,"(+/- 2480 )",18688,"(+/- 2012 )",7987,"(+/- 1424 )",13284,"(+/- 1618 )",16076,"(+/- 1921 )",26344,"(+/- 2426 )",13578,"(+/- 1982 )",12035,"(+/- 1730 )",13475,"(+/- 2290 )",16288,"(+/- 2116 )",12321,"(+/- 1924 )",9030,"(+/- 1781 )",5480,"(+/- 1399 )",4821,"(+/- 1246 )",1743,"(+/- 750 )",1026,"(+/- 453 )"
Housing,Value,"$100,000 to $149,999",29265,"(+/- 2815 )",29158,"(+/- 2908 )",25650,"(+/- 2855 )",19896,"(+/- 2887 )",27496,"(+/- 2553 )",24717,"(+/- 2511 )",11902,"(+/- 1984 )",26088,"(+/- 2707 )",18182,"(+/- 2683 )",12498,"(+/- 2125 )",39247,"(+/- 3578 )",28092,"(+/- 2544 )",20511,"(+/- 2101 )",12990,"(+/- 1967 )",19625,"(+/- 1996 )",19625,"(+/- 1996 )",29386,"(+/- 2700 )",17206,"(+/- 1980 )",17923,"(+/- 2432 )",16981,"(+/- 2029 )",17476,"(+/- 1906 )",11056,"(+/- 1868 )",10751,"(+/- 2088 )",9989,"(+/- 1599 )",9069,"(+/- 1533 )",3611,"(+/- 1116 )",3240,"(+/- 1175 )"
Housing,Value,"$150,000 to $199,999",33285,"(+/- 2526 )",32189,"(+/- 2612 )",31706,"(+/- 3422 )",27016,"(+/- 2969 )",32861,"(+/- 2995 )",42867,"(+/- 3108 )",23321,"(+/- 2637 )",38647,"(+/- 2990 )",28366,"(+/- 2920 )",20655,"(+/- 2996 )",48436,"(+/- 4162 )",34085,"(+/- 2775 )",31096,"(+/- 2492 )",24828,"(+/- 2456 )",30259,"(+/- 2920 )",30086,"(+/- 2990 )",40814,"(+/- 3306 )",25100,"(+/- 2786 )",32858,"(+/- 2831 )",21059,"(+/- 2480 )",24891,"(+/- 2508 )",16317,"(+/- 2350 )",11995,"(+/- 1452 )",17039,"(+/- 2348 )",13269,"(+/- 1704 )",10731,"(+/- 1799 )",6081,"(+/- 1305 )"
Housing,Value,"$200,000 to $299,999",52295,"(+/- 3583 )",45233,"(+/- 3728 )",44819,"(+/- 3626 )",63683,"(+/- 4247 )",26349,"(+/- 2440 )",68775,"(+/- 4126 )",59916,"(+/- 4229 )",67455,"(+/- 4392 )",68058,"(+/- 4695 )",46003,"(+/- 3281 )",72232,"(+/- 4743 )",62510,"(+/- 3822 )",46791,"(+/- 2700 )",46825,"(+/- 3105 )",60344,"(+/- 4037 )",70206,"(+/- 3876 )",68867,"(+/- 4484 )",58110,"(+/- 4472 )",61466,"(+/- 4072 )",44734,"(+/- 3799 )",49445,"(+/- 3282 )",36081,"(+/- 3545 )",34384,"(+/- 3214 )",36645,"(+/- 2965 )",33614,"(+/- 3133 )",38030,"(+/- 3541 )",21560,"(+/- 2997 )"
Housing,Value,"$300,000 to $499,999",34357,"(+/- 2766 )",28987,"(+/- 2628 )",31005,"(+/- 3505 )",63037,"(+/- 3945 )",9624,"(+/- 1518 )",44549,"(+/- 3402 )",51346,"(+/- 3305 )",48866,"(+/- 3154 )",35635,"(+/- 3827 )",43914,"(+/- 2994 )",43636,"(+/- 4402 )",47473,"(+/- 2912 )",38726,"(+/- 3162 )",42088,"(+/- 3061 )",33203,"(+/- 3326 )",64753,"(+/- 3143 )",41049,"(+/- 3296 )",64783,"(+/- 4179 )",56950,"(+/- 3568 )",30744,"(+/- 3317 )",68093,"(+/- 3663 )",66839,"(+/- 3378 )",68910,"(+/- 3314 )",28758,"(+/- 2438 )",55515,"(+/- 3969 )",70331,"(+/- 3798 )",44920,"(+/- 3329 )"
Housing,Value,"$500,000 to $999,999",12440,"(+/- 1472 )",7721,"(+/- 1200 )",6051,"(+/- 1137 )",27768,"(+/- 2088 )",2886,"(+/- 826 )",12235,"(+/- 1936 )",17230,"(+/- 1888 )",16776,"(+/- 1682 )",5938,"(+/- 1253 )",13023,"(+/- 1926 )",10565,"(+/- 2055 )",15108,"(+/- 1523 )",19964,"(+/- 1949 )",19789,"(+/- 2137 )",5088,"(+/- 1442 )",28675,"(+/- 2783 )",13648,"(+/- 1482 )",32873,"(+/- 3236 )",34211,"(+/- 2470 )",8167,"(+/- 2349 )",26794,"(+/- 2592 )",41270,"(+/- 2456 )",31311,"(+/- 2750 )",8671,"(+/- 1646 )",17594,"(+/- 2500 )",17746,"(+/- 2007 )",33112,"(+/- 2708 )"
Housing,Value,"$1,000,000 or more",3308,"(+/- 860 )",2171,"(+/- 728 )",1932,"(+/- 763 )",7644,"(+/- 1458 )",294,"(+/- 242 )",3188,"(+/- 859 )",3990,"(+/- 935 )",3825,"(+/- 792 )",1422,"(+/- 627 )",4465,"(+/- 1160 )",1691,"(+/- 880 )",2208,"(+/- 612 )",6191,"(+/- 1006 )",5667,"(+/- 1045 )",1160,"(+/- 524 )",7156,"(+/- 1119 )",2270,"(+/- 609 )",9395,"(+/- 1272 )",17697,"(+/- 1836 )",1113,"(+/- 506 )",8854,"(+/- 1215 )",11738,"(+/- 1638 )",7670,"(+/- 1325 )",4133,"(+/- 1002 )",2475,"(+/- 909 )",3025,"(+/- 564 )",17719,"(+/- 1697 )"
Housing,Value,"Median (dollars)",206600,"(+/- 5587 )",170500,"(+/- 4631 )",188700,"(+/- 7344 )",278900,"(+/- 5819 )",150100,"(+/- 5275 )",217600,"(+/- 4275 )",274400,"(+/- 4762 )",231600,"(+/- 4859 )",218900,"(+/- 4380 )",261300,"(+/- 6268 )",189900,"(+/- 5851 )",214500,"(+/- 4906 )",222400,"(+/- 5752 )",267200,"(+/- 6483 )",215700,"(+/- 4247 )",265700,"(+/- 4546 )",203900,"(+/- 4981 )",284500,"(+/- 6909 )",279400,"(+/- 5490 )",229400,"(+/- 7006 )",288400,"(+/- 6510 )",348900,"(+/- 7419 )",343700,"(+/- 7174 )",259100,"(+/- 7240 )",312600,"(+/- 9811 )",339100,"(+/- 6119 )",424600,"(+/- 13474 )"
Housing,"Mortgage Status","Owner-occupied units",197188,"(+/- 5045 )",202828,"(+/- 5860 )",179691,"(+/- 4086 )",223199,"(+/- 5203 )",143948,"(+/- 5232 )",228714,"(+/- 5724 )",177138,"(+/- 5577 )",232212,"(+/- 6071 )",190931,"(+/- 6725 )",156849,"(+/- 5555 )",273352,"(+/- 6617 )",235961,"(+/- 5826 )",199920,"(+/- 4937 )",165978,"(+/- 4670 )",178747,"(+/- 5970 )",251096,"(+/- 5898 )",245428,"(+/- 5652 )",232324,"(+/- 7096 )",242384,"(+/- 5761 )",142748,"(+/- 5690 )",219640,"(+/- 5393 )",201928,"(+/- 5424 )",181073,"(+/- 5641 )",114637,"(+/- 4202 )",141768,"(+/- 5251 )",148169,"(+/- 5193 )",129668,"(+/- 4706 )"
Housing,"Mortgage Status","Housing units with a mortgage",118555,"(+/- 4578 )",102058,"(+/- 4662 )",105419,"(+/- 4529 )",153494,"(+/- 5461 )",84072,"(+/- 4849 )",125656,"(+/- 5571 )",116981,"(+/- 4947 )",124050,"(+/- 5669 )",115098,"(+/- 6495 )",107755,"(+/- 5142 )",132624,"(+/- 5968 )",129049,"(+/- 5350 )",105855,"(+/- 4427 )",107140,"(+/- 4114 )",105225,"(+/- 4830 )",134585,"(+/- 5010 )",111110,"(+/- 5187 )",124466,"(+/- 5684 )",117189,"(+/- 4407 )",83073,"(+/- 5706 )",115997,"(+/- 4926 )",110244,"(+/- 4390 )",99015,"(+/- 4321 )",71882,"(+/- 3874 )",78436,"(+/- 4910 )",99900,"(+/- 4773 )",69157,"(+/- 4306 )"
Housing,"Mortgage Status","Housing units without a mortgage",78633,"(+/- 4167 )",100770,"(+/- 5010 )",74272,"(+/- 4643 )",69705,"(+/- 3907 )",59876,"(+/- 3654 )",103058,"(+/- 4282 )",60157,"(+/- 3629 )",108162,"(+/- 4835 )",75833,"(+/- 4719 )",49094,"(+/- 3676 )",140728,"(+/- 5568 )",106912,"(+/- 4380 )",94065,"(+/- 4617 )",58838,"(+/- 3438 )",73522,"(+/- 4825 )",116511,"(+/- 5085 )",134318,"(+/- 4870 )",107858,"(+/- 4706 )",125195,"(+/- 5055 )",59675,"(+/- 4827 )",103643,"(+/- 4414 )",91684,"(+/- 3992 )",82058,"(+/- 4832 )",42755,"(+/- 3377 )",63332,"(+/- 3720 )",48269,"(+/- 3228 )",60511,"(+/- 3513 )"
Housing,"Selected Monthly Owner Costs(SMOC)","Housing units with a mortgage",118555,"(+/- 4578 )",102058,"(+/- 4662 )",105419,"(+/- 4529 )",153494,"(+/- 5461 )",84072,"(+/- 4849 )",125656,"(+/- 5571 )",116981,"(+/- 4947 )",124050,"(+/- 5669 )",115098,"(+/- 6495 )",107755,"(+/- 5142 )",132624,"(+/- 5968 )",129049,"(+/- 5350 )",105855,"(+/- 4427 )",107140,"(+/- 4114 )",105225,"(+/- 4830 )",134585,"(+/- 5010 )",111110,"(+/- 5187 )",124466,"(+/- 5684 )",117189,"(+/- 4407 )",83073,"(+/- 5706 )",115997,"(+/- 4926 )",110244,"(+/- 4390 )",99015,"(+/- 4321 )",71882,"(+/- 3874 )",78436,"(+/- 4910 )",99900,"(+/- 4773 )",69157,"(+/- 4306 )"
Housing,"Selected Monthly Owner Costs(SMOC)","Less than $500",1932,"(+/- 966 )",2659,"(+/- 813 )",1471,"(+/- 696 )",371,"(+/- 261 )",1481,"(+/- 549 )",2385,"(+/- 799 )",811,"(+/- 460 )",1856,"(+/- 664 )",2110,"(+/- 1055 )",915,"(+/- 446 )",3963,"(+/- 1100 )",2282,"(+/- 833 )",1199,"(+/- 433 )",790,"(+/- 368 )",965,"(+/- 381 )",1056,"(+/- 392 )",2683,"(+/- 1117 )",1583,"(+/- 1081 )",808,"(+/- 354 )",448,"(+/- 269 )",1105,"(+/- 661 )",284,"(+/- 222 )",253,"(+/- 209 )",675,"(+/- 419 )",212,"(+/- 177 )",615,"(+/- 354 )",188,"(+/- 166 )"
Housing,"Selected Monthly Owner Costs(SMOC)","$500 to $999",26983,"(+/- 2982 )",30476,"(+/- 2751 )",29083,"(+/- 3055 )",18218,"(+/- 2285 )",27445,"(+/- 2955 )",33913,"(+/- 3303 )",16729,"(+/- 2222 )",27921,"(+/- 2939 )",21375,"(+/- 3066 )",15552,"(+/- 2574 )",42022,"(+/- 3927 )",27112,"(+/- 2826 )",19533,"(+/- 2099 )",17482,"(+/- 2276 )",20262,"(+/- 2150 )",15134,"(+/- 1948 )",30398,"(+/- 3521 )",16132,"(+/- 2423 )",17645,"(+/- 2363 )",13673,"(+/- 2231 )",12120,"(+/- 1862 )",7607,"(+/- 1571 )",7721,"(+/- 1919 )",7526,"(+/- 1644 )",10372,"(+/- 1686 )",7254,"(+/- 1520 )",3455,"(+/- 952 )"
Housing,"Selected Monthly Owner Costs(SMOC)","$1,000 to $1,499",37810,"(+/- 3164 )",33170,"(+/- 3019 )",35349,"(+/- 3136 )",41993,"(+/- 3469 )",33285,"(+/- 3284 )",44488,"(+/- 3068 )",34710,"(+/- 3295 )",43464,"(+/- 4080 )",40586,"(+/- 4105 )",33158,"(+/- 3440 )",48811,"(+/- 3941 )",37899,"(+/- 3226 )",31783,"(+/- 2631 )",29646,"(+/- 2446 )",36624,"(+/- 3108 )",36766,"(+/- 3183 )",39154,"(+/- 3139 )",32340,"(+/- 3832 )",35381,"(+/- 3166 )",26744,"(+/- 2763 )",29412,"(+/- 3017 )",19818,"(+/- 2531 )",14612,"(+/- 1921 )",22424,"(+/- 2575 )",20114,"(+/- 2581 )",21526,"(+/- 2612 )",8733,"(+/- 1648 )"
Housing,"Selected Monthly Owner Costs(SMOC)","$1,500 to $1,999",26240,"(+/- 2787 )",20177,"(+/- 2234 )",19957,"(+/- 2881 )",41259,"(+/- 4682 )",15586,"(+/- 2328 )",22575,"(+/- 2650 )",28412,"(+/- 2682 )",27903,"(+/- 3092 )",28424,"(+/- 3284 )",25722,"(+/- 2937 )",25024,"(+/- 3419 )",30336,"(+/- 2894 )",24699,"(+/- 2250 )",23113,"(+/- 2232 )",26998,"(+/- 2795 )",36743,"(+/- 3156 )",21808,"(+/- 2834 )",28337,"(+/- 3109 )",27911,"(+/- 2591 )",22507,"(+/- 3058 )",27499,"(+/- 2560 )",22344,"(+/- 2447 )",22004,"(+/- 2587 )",20865,"(+/- 2003 )",17024,"(+/- 2537 )",24871,"(+/- 2817 )",14308,"(+/- 2617 )"
Housing,"Selected Monthly Owner Costs(SMOC)","$2,000 to $2,499",12011,"(+/- 1766 )",8777,"(+/- 1383 )",9566,"(+/- 1906 )",22219,"(+/- 2668 )",4282,"(+/- 901 )",13251,"(+/- 2120 )",17353,"(+/- 2348 )",11357,"(+/- 1659 )",13747,"(+/- 2601 )",13995,"(+/- 2520 )",7228,"(+/- 1270 )",15665,"(+/- 2225 )",11238,"(+/- 1358 )",14800,"(+/- 1798 )",12346,"(+/- 2073 )",21003,"(+/- 2774 )",9242,"(+/- 1382 )",17870,"(+/- 2667 )",14104,"(+/- 2053 )",10175,"(+/- 1746 )",19614,"(+/- 2031 )",19518,"(+/- 2845 )",18833,"(+/- 2095 )",11163,"(+/- 1889 )",14882,"(+/- 2388 )",24106,"(+/- 2693 )",10603,"(+/- 1802 )"
Housing,"Selected Monthly Owner Costs(SMOC)","$2,500 to $2,999",6366,"(+/- 1316 )",2923,"(+/- 775 )",5383,"(+/- 1212 )",12117,"(+/- 1844 )",1037,"(+/- 501 )",4017,"(+/- 1029 )",7214,"(+/- 1206 )",5418,"(+/- 1145 )",3865,"(+/- 1270 )",7960,"(+/- 1647 )",3056,"(+/- 999 )",7778,"(+/- 1454 )",6371,"(+/- 1153 )",7298,"(+/- 1295 )",5069,"(+/- 1475 )",11644,"(+/- 1632 )",3582,"(+/- 894 )",13050,"(+/- 2184 )",8457,"(+/- 1444 )",5054,"(+/- 1544 )",10446,"(+/- 1716 )",16299,"(+/- 1912 )",14726,"(+/- 1922 )",4255,"(+/- 1162 )",6319,"(+/- 1327 )",11197,"(+/- 2012 )",10192,"(+/- 2134 )"
